3091,Sapien,SPN,sapien,1,1108,2018-08-07T00:34:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a'}"
3092,Nuggets,NUG,nuggets,1,924,2018-08-07T22:34:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x245ef47d4d0505ecf3ac463f4d81f41ade8f1fd1'}"
3093,BBSCoin,BBS,bbscoin,1,1506,2018-08-30T02:04:17.000Z,2020-02-09T15:19:07.000Z,0
3094,Scorum Coins,SCR,scorum-coins,1,1309,2018-08-07T22:34:25.000Z,2020-02-09T15:19:07.000Z,0
3095,Niobium Coin,NBC,niobium-coin,1,787,2018-08-06T20:59:26.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f195617fa8fbad9540c5d113a99a0a0172aaedc'}"
3096,Pundi X NEM,NPXSXEM,pundi-x-nem,1,677,2018-08-07T22:34:26.000Z,2020-02-09T15:19:07.000Z,"{'id': 873, 'name': 'NEM', 'symbol': 'XEM', 'slug': 'nem', 'token_address': 'pundix'}"
3097,XOVBank,XOV,xovbank,1,1949,2018-08-06T21:14:19.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x153ed9cc1b792979d2bde0bbf45cc2a7e436a5f9'}"
3101,OptiToken,OPTI,optitoken,1,1311,2018-08-07T22:34:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x832904863978b94802123106e6eb491bdf0df928'}"
3104,Giant,GIC,giant-coin,1,1548,2018-08-07T23:24:23.000Z,2020-02-09T15:19:07.000Z,0
3105,Atlantis Blue Digital Token,ABDT,atlantis-blue-digital-token,1,1201,2018-08-08T16:54:21.000Z,2020-02-09T15:19:07.000Z,"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': 'GDZURZR6RZKIQVOWZFWPVAUBMLLBQGXP2K5E5G7PEOV75IYPDFA36WK4'}"
3106,PKG Token,PKG,pkg-token,1,971,2018-08-08T16:54:20.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x02f2d4a04e6e01ace88bd2cd632875543b2ef577'}"
3107,BingoCoin,BOC,bingocoin,1,2359,2018-08-08T16:49:19.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4b317864a05c91225ab8f401ec7be0aeb87e9c12'}"
3109,Ordocoin,RDC,ordocoin,1,2326,2018-08-16T20:04:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7a74c427c833bad2a638e0fb203ba2c728f557c1'}"
3110,NewsToken,NEWOS,newstoken,1,2212,2018-08-08T16:49:24.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x29536b7ca7029b5cddeb03c0451715615aca35ba'}"
3112,Bitnation,XPAT,bitnation,1,1571,2018-08-07T22:34:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xBB1fA4FdEB3459733bF67EbC6f893003fA976a82'}"
3113,InterCrone,ICR,intercrone,1,1635,2018-08-08T16:54:21.000Z,2020-02-09T15:19:07.000Z,0
3115,Maximine Coin,MXM,maximine-coin,1,262,2018-08-07T22:39:28.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439'}"
3116,Insight Chain,INB,insight-chain,1,205,2018-08-08T16:49:26.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x17aa18a4b64a55abed7fa543f2ba4e91f2dce482'}"
3117,Social Lending Token,SLT,social-lending-token,1,2238,2018-08-07T22:39:22.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x851017523ae205adc9195e7f97d029f4cfe7794c'}"
3118,Graviocoin,GIO,graviocoin,1,1096,2018-08-07T23:34:21.000Z,2020-02-09T15:19:07.000Z,0
3119,Alchemint Standards,SDS,alchemint-standards,1,1414,2018-08-09T23:19:24.000Z,2020-02-09T15:19:07.000Z,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '6fad54d8cc692fc808fd97a207836a846c217705'}"
3120,OWNDATA,OWN,owndata,1,1153,2018-08-08T16:49:23.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x170b275ced089fffaebfe927f445a350ed9160dc'}"
3121,IGToken,IG,igtoken,1,1640,2018-08-09T23:14:26.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a88f04e0c905054d2f33b26bb3a46d7091a039a'}"
3123,GSENetwork,GSE,gsenetwork,1,2207,2018-08-08T18:39:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe530441f4f73bDB6DC2fA5aF7c3fC5fD551Ec838'}"
3125,XDNA,XDNA,xdna,1,1376,2018-08-09T23:14:24.000Z,2020-02-09T15:19:07.000Z,0
3126,ProximaX,XPX,proximax,1,415,2018-08-09T00:14:17.000Z,2020-02-09T15:19:07.000Z,"{'id': 873, 'name': 'NEM', 'symbol': 'XEM', 'slug': 'nem', 'token_address': 'prx'}"
3127,Themis,GET,themis,1,2129,2018-08-09T23:24:23.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x60c68a87be1e8a84144b543aacfa77199cd3d024'}"
3128,SiaCashCoin,SCC,siacashcoin,1,1461,2018-08-09T23:14:24.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x74fd51a98a4a1ecbef8cc43be801cce630e260bd'}"
3129,Nyerium,NYEX,nyerium,1,1915,2018-08-09T23:14:27.000Z,2020-02-09T15:19:07.000Z,0
3131,Thingschain,TIC,thingschain,1,1752,2018-08-09T23:14:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72430a612adc007c50e3b6946dbb1bb0fd3101d1'}"
3132,EtherGem,EGEM,ethergem,1,1524,2018-08-09T23:14:29.000Z,2020-02-09T15:19:07.000Z,0
3133,Arepacoin,AREPA,arepacoin,1,1686,2018-08-09T23:14:26.000Z,2020-02-09T15:19:07.000Z,0
3134,ETERNAL TOKEN,XET,eternal-token,1,209,2018-08-09T23:14:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x054c64741dbafdc19784505494029823d89c3b13'}"
3135,CEDEX Coin,CEDEX,cedex-coin,1,2360,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf4065e4477e91c177ded71a7a6fb5ee07dc46bc9'}"
3136,MEET.ONE,MEETONE,meetone,1,830,2018-08-10T20:29:26.000Z,2020-02-09T15:19:07.000Z,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'eosiomeetone'}"
3137,KARMA,KARMA,karma-eos,1,1450,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'therealkarma'}"
3138,Noku,NOKU,noku,1,1051,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1fc52f1abade452dd4674477d4711951700b3d27'}"
3139,DxChain Token,DX,dxchain-token,1,92,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x973e52691176d36453868D9d86572788d27041A9'}"
3140,Ubex,UBEX,ubex,1,842,2018-08-13T20:04:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1'}"
3141,Blockpass,PASS,blockpass,1,1175,2018-08-10T20:24:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee4458e052b533b1aabd493b5f8c4d85d7b263dc'}"
3142,BaaSid,BAAS,baasid,1,503,2018-08-10T20:24:30.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3e65e1eefde5ea7ccfc9a9a1634abe90f32262f8'}"
3144,ThoreCoin,THR,thorecoin,1,208,2018-08-10T20:29:30.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1cb3209d45b2a60b7fbca1ccdbf87f674237a4aa'}"
3146,CyberFM,CYFM,cyberfm,1,1729,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3f06b5d78406cd97bdf10f5c420b241d32759c80'}"
3147,HYCON,HYC,hycon,1,524,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,0
3148,MetaMorph,METM,metamorph,1,1573,2018-08-13T20:09:32.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfef3884b603c33ef8ed4183346e093a173c94da6'}"
3149,NetKoin,NTK,netkoin,1,1726,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d4d57cd06fa7fe99e26fdc481b468f77f05073c'}"
3151,Akroma,AKA,akroma,1,1893,2018-08-10T22:09:29.000Z,2020-02-09T15:19:07.000Z,0
3152,Obitan Chain,OBTC,obitan-chain,1,2361,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8fC01E6CbDfFaf09B54F423f9Bb1F856b22e47b2'}"
3153,Twinkle,TKT,twinkle,1,2150,2018-08-13T20:09:32.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x13e9ec660d872f55405d70e5c52d872136f0970c'}"
3154,Davinci Coin,DAC,davinci-coin,1,401,2018-08-13T20:09:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaad54c9f27b876d2538455dda69207279ff673a5'}"
3155,Quant,QNT,quant,1,85,2018-08-10T20:29:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}"
3156,Airbloc,ABL,airbloc,1,797,2018-08-13T20:04:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8b358b3397a8ea5464f8cc753645d42e14b79ea'}"
3158,ZCore,ZCR,zcore,1,1374,2018-08-13T20:44:31.000Z,2020-02-09T15:19:07.000Z,0
3159,Apollon,XAP,apollon,1,1898,2018-08-13T20:54:31.000Z,2020-02-09T15:19:07.000Z,0
3161,savedroid,SVD,savedroid,1,1232,2018-08-13T21:24:38.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbdeb4b83251fb146687fa19d1c660f99411eefe3'}"
3162,YoloCash,YLC,yolocash,1,1864,2018-08-13T23:39:32.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x21d5678a62dfe63a47062469ebb2fac2817d8832'}"
3164,PumaPay,PMA,pumapay,1,457,2018-08-13T23:39:32.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x846c66cf71c43f80403b51fe3906b3599d63336f'}"
3165,Arion,ARION,arion,1,1592,2018-08-13T23:39:32.000Z,2020-02-09T15:19:07.000Z,0
3166,Bitcoin Incognito,XBI,bitcoin-incognito,1,1204,2018-08-13T23:49:32.000Z,2020-02-09T15:19:07.000Z,0
3168,FarmaTrust,FTT,farmatrust,1,869,2018-08-14T22:34:33.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2aec18c5500f21359ce1bea5dc1777344df4c0dc'}"
3169,Hybrid Block,HYB,hybrid-block,1,2302,2018-08-14T22:34:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6059f55751603ead7dc6d280ad83a7b33d837c90'}"
3171,HeartBout,HB,heartbout,1,1431,2018-08-14T22:34:35.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe2492f8d2a2618d8709ca99b1d8d75713bd84089'}"
3174,Fintab,FNTB,fintab,1,1854,2018-08-14T22:34:34.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbD4B60a138b3fce3584EA01f50c0908c18f9677A'}"
3175,TTC,TTC,ttc,1,274,2018-08-14T22:34:34.000Z,2020-02-09T15:19:07.000Z,0
3177,Seal Network,SEAL,seal-network,1,1137,2018-08-16T17:54:45.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd7b3669c7d3e38ab5a441383d41f25e003e02148'}"
3178,Linkey,LKY,linkey,1,506,2018-08-16T17:54:42.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x49bd2da75b1f7af1e4dfd6b1125fecde59dbec58'}"
3179,Arbidex,ABX,arbidex,1,1456,2018-08-16T17:54:42.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e'}"
3181,ShowHand,HAND,showhand,1,1797,2018-08-16T17:54:42.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7'}"
3182,HitChain,HIT,hitchain,1,2117,2018-08-16T17:54:42.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7995ab36bB307Afa6A683C24a25d90Dc1Ea83566'}"
3184,Gold Poker,GPKR,gold-poker,1,1716,2018-08-16T17:54:42.000Z,2020-02-09T15:19:07.000Z,0
3186,Zen Protocol,ZP,zen-protocol,1,1303,2018-08-20T15:44:50.000Z,2020-02-09T15:19:07.000Z,0
3188,SuperEdge,ECT,superedge,1,2245,2018-08-20T15:39:50.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4CcC3759eB48fAF1c6cfadaD2619E7038db6b212'}"
3189,Mainstream For The Underground,MFTU,mainstream-for-the-underground,1,1703,2018-08-16T17:49:39.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x05d412ce18f24040bb3fa45cf2c69e506586d8e8'}"
3193,RRCoin,RRC,rrcoin,1,2362,2018-08-20T15:44:49.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xB6259685685235c1eF4B8529e7105f00BD42b9f8'}"
3194,DPRating,RATING,dprating,1,1162,2018-08-20T15:44:47.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe8663a64a96169ff4d95b4299e7ae9a76b905b31'}"
3195,Credit Tag Chain,CTC,credit-tag-chain,1,589,2018-08-22T22:14:29.000Z,2020-02-09T15:19:07.000Z,0
3196,KNOW,KNOW,know,1,2055,2018-08-24T02:59:31.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb41f09a973a85c7f497c10b00a939de667b55a78'}"
3198,KingXChain,KXC,kingxchain,1,2321,2018-08-22T22:14:29.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x016396044709eb3edc69c44f4d5fa6996917e4e8'}"
3199,Cashbery Coin,CBC,cashbery-coin,1,1077,2018-08-22T22:14:29.000Z,2020-02-09T15:19:07.000Z,0
3200,Nasdacoin,NSD,nasdacoin,1,835,2018-08-22T22:14:32.000Z,2020-02-09T15:19:07.000Z,0
3203,Lobstex,LOBS,lobstex,1,1174,2018-08-22T22:14:30.000Z,2020-02-09T15:19:07.000Z,0
3205,VeriDocGlobal,VDG,veridocglobal,1,425,2018-08-22T22:14:29.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57C75ECCc8557136D32619a191fBCDc88560d711'}"
3206,Mithril Ore,MORE,mithril-ore,1,1363,2018-08-24T02:59:27.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x501262281b2ba043e2fbf14904980689cddb0c78'}"
3207,Social Activity Token,SAT,social-activity-token,1,1595,2018-12-10T22:04:30.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc56b13ebbcffa67cfb7979b900b736b3fb480d78'}"
3208,YUKI,YUKI,yuki,1,2363,2018-08-24T02:59:30.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5ab793e36070f0fac928ea15826b0c1bc5365119'}"
3209,4NEW,KWATT,4new,1,1811,2018-08-22T22:14:30.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x241ba672574a78a3a604cdd0a94429a73a84a324'}"
3210,MIB Coin,MIB,mib-coin,1,1236,2018-09-04T14:54:19.000Z,2020-02-09T15:19:07.000Z,0
3215,Gentarium,GTM,gentarium,1,1435,2018-08-24T02:59:34.000Z,2020-02-09T15:19:07.000Z,0
3216,DeltaChain,DELTA,delta-chain,1,1904,2018-08-24T02:59:31.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xde1e0ae6101b46520cf66fdc0b1059c5cc3d106c'}"
3217,Ontology Gas,ONG,ontology-gas,1,2023,2018-08-23T22:34:32.000Z,2020-02-09T15:19:07.000Z,"{'id': 2566, 'name': 'Ontology', 'symbol': 'ONT', 'slug': 'ontology', 'token_address': ''}"
3218,Energi,NRG,energi,1,97,2018-08-24T02:59:29.000Z,2020-02-09T15:19:07.000Z,0
3219,FUTURAX,FTXT,futurax,1,1930,2018-08-24T02:59:29.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41875c2332b0877cdfaa699b641402b7d4642c32'}"
3220,DAV Coin,DAV,dav-coin,1,1344,2018-08-24T02:59:28.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd82df0abd3f51425eb15ef7580fda55727875f14'}"
3222,Bionic,BNC,bionic,1,1823,2018-08-28T15:59:20.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xef51c9377feb29856e61625caf9390bd0b67ea18'}"
3223,DOWCOIN,DOW,dowcoin,1,1378,2018-08-28T15:59:19.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x76974c7b79dc8a6a109fd71fd7ceb9e40eff5382'}"
3224,Qubitica,QBIT,qubitica,1,243,2018-08-28T15:59:19.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1602af2C782cC03F9241992E243290Fccf73Bb13'}"
3225,BitNewChain,BTN,bitnewchain,1,631,2018-08-28T15:59:20.000Z,2020-02-09T15:19:07.000Z,0
3227,Traceability Chain,TAC,traceability-chain,1,1004,2018-08-28T15:59:21.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xca694eb79ef355ea0999485d211e68f39ae98493'}"
3229,Centaure,CEN,centaure,1,2333,2018-08-28T15:59:18.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5301eae39a4cba1cc2a74e861fded062ca3e3420'}"
3230,VULCANO,VULC,vulcano,1,1497,2018-08-28T15:49:23.000Z,2020-02-09T15:19:07.000Z,0
3231,Blockchain Quotations Index Token,BQT,blockchain-quotations-index-token,1,2094,2018-08-30T01:59:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5eb87caa0105a63aa87a36c7bd2573bd13e84fae'}"
3232,Staker,STR,staker,1,1977,2018-08-30T01:59:22.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbae235823d7255d9d48635ced4735227244cd583'}"
3233,Ulord,UT,ulord,1,966,2018-09-07T03:04:26.000Z,2020-02-09T15:19:07.000Z,0
3234,Xriba,XRA,xriba,1,993,2018-08-30T01:59:24.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7025bab2ec90410de37f488d1298204cd4d6b29d'}"
3238,ABCC Token,AT,abcc-token,1,2028,2018-10-23T23:54:21.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbf8fb919a8bbf28e590852aef2d284494ebc0657'}"
3240,Ethersocial,ESN,ethersocial,1,1499,2018-08-30T01:59:20.000Z,2020-02-09T15:19:07.000Z,0
3241,FortKnoxster,FKX,fortknoxster,1,1154,2018-08-30T01:59:23.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x009e864923b49263c7f10d19b7f8ab7a9a5aad33'}"
3242,Beetle Coin,BEET,beetle-coin,1,898,2018-09-07T03:04:21.000Z,2020-02-09T15:19:07.000Z,0
3243,Moneytoken,IMT,moneytoken,1,884,2018-08-30T21:04:24.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x13119e34e140097a507b07a5564bde1bc375d9e6'}"
3244,Mindexcoin,MIC,mindexcoin,1,1410,2018-09-05T19:39:25.000Z,2020-02-09T15:19:07.000Z,0
3245,Ubcoin Market,UBC,ubcoin-market,1,900,2018-09-05T19:39:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2d3e7d4870a51b918919e7b851fe19983e4c38d5'}"
3247,Fire Lotto,FLOT,fire-lotto,1,1391,2018-09-05T19:39:26.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x049399a6b048d52971f7d122ae21a1532722285f'}"
3248,AiLink Token,ALI,ailink-token,1,1696,2018-09-05T19:39:24.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4289c043a12392f1027307fb58272d8ebd853912'}"
3249,Usechain Token,USE,usechain-token,1,2254,2018-09-05T19:39:25.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd9485499499d66b175cf5ed54c0a19f1a6bcb61a'}"
3250,Zoomba,ZBA,zoomba,1,1999,2018-09-05T19:39:25.000Z,2020-02-09T15:19:07.000Z,0
3251,ParkinGo,GOT,parkingo,1,624,2018-09-07T03:04:21.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x613fa2a6e6daa70c659060e86ba1443d2679c9d7'}"
3252,ShineChain,SHE,shinechain,1,2022,2018-09-07T03:04:21.000Z,2020-02-09T15:19:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9064c91e51d7021A85AD96817e1432aBf6624470'}"
